"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000113638",164.41223796524,0.193551094100219,0.140545547825392,1.37714141141403,0.168468531573693,0.250619684902906,"TTC33","23548","tetratricopeptide repeat domain 33"
"ENSG00000116984",762.183003449445,-0.115809744374923,0.0841064466697394,-1.37694254079801,0.168530013348691,0.250685843432884,"MTR","4548","5-methyltetrahydrofolate-homocysteine methyltransferase"
"ENSG00000143106",1482.67702640825,-0.0769799724547201,0.0559204390103401,-1.37659814223715,0.168636525594109,0.250818963992933,"PSMA5","5686","proteasome 20S subunit alpha 5"
"ENSG00000170190",28.9167672186682,-0.456305040678396,0.331560838732342,-1.37623321989107,0.168749440350889,0.250961579403774,"SLC16A5","9121","solute carrier family 16 member 5"
"ENSG00000151923",1176.21128004921,-0.0848707237996044,0.0616779505381943,-1.37603021921177,0.168812277642924,0.25102969911224,"TIAL1","7073","TIA1 cytotoxic granule associated RNA binding protein like 1"
"ENSG00000165568",10.560336895323,-0.768420225174978,0.558667320829191,-1.37545225311276,0.168991278733795,0.251270527237557,"AKR1E2","83592","aldo-keto reductase family 1 member E2"
"ENSG00000154102",59.7339752623162,-0.313603238217125,0.228009828495737,-1.37539350950825,0.169009480104121,0.251272240267783,"C16orf74","404550","chromosome 16 open reading frame 74"
"ENSG00000049769",109.025792748701,0.239185027959251,0.173926541250049,1.37520717792796,0.169067223610954,0.251332735684712,"PPP1R3F","89801","protein phosphatase 1 regulatory subunit 3F"
"ENSG00000198700",1619.28881445642,-0.0755308183382946,0.0549312603815856,-1.37500610424032,0.169129552246372,0.251400034393044,"IPO9","55705","importin 9"
"ENSG00000169271",2.15826531651585,-1.85000882037769,1.34625508138902,-1.37418892300032,0.169383038708083,0.251751434497754,"HSPB3","8988","heat shock protein family B (small) member 3"
"ENSG00000138101",61.2494357013133,0.318194897765084,0.231593561787639,1.37393671615472,0.169461329805669,0.251842399785818,"DTNB","1838","dystrobrevin beta"
"ENSG00000121690",70.9605984631619,-0.289512672525498,0.210791805709194,-1.37345316413725,0.169611511920428,0.252040175709142,"DEPDC7","91614","DEP domain containing 7"
"ENSG00000177548",485.220245216934,-0.123265793392403,0.0897555810515505,-1.37334962292324,0.169643682832431,0.252062566547472,"RABEP2","79874","rabaptin, RAB GTPase binding effector protein 2"
"ENSG00000188766",457.5997949745,0.126031199373063,0.0917884983252512,1.37306091365035,0.169733410799201,0.25217046455228,"SPRED3","399473","sprouty related EVH1 domain containing 3"
"ENSG00000116685",1363.89085730184,0.0856483539856107,0.0623836619645669,1.37292924603012,0.169774343596096,0.252187577233316,"KIAA2013","90231","KIAA2013"
"ENSG00000186468",2852.54550552176,-0.064711616595031,0.0471345087396969,-1.37291378069526,0.16977915194117,0.252187577233316,"RPS23","6228","ribosomal protein S23"
"ENSG00000156256",748.089533107165,-0.101296391758117,0.0737869521441656,-1.37282254944212,0.16980751883272,0.252204294321942,"USP16","10600","ubiquitin specific peptidase 16"
"ENSG00000065675",1.76394968089108,2.05597690862803,1.49950081897166,1.37110755967309,0.170341428730523,0.252971783215483,"PRKCQ","5588","protein kinase C theta"
"ENSG00000163702",360.845720099213,0.137090522817779,0.099993899208861,1.37098886934525,0.170378425842644,0.253001233256311,"IL17RC","84818","interleukin 17 receptor C"
"ENSG00000206559",8.63800446302409,-0.831119192455507,0.606298893650718,-1.37080770088673,0.170434909700914,0.253059611038895,"ZCWPW2","152098","zinc finger CW-type and PWWP domain containing 2"
"ENSG00000181090",988.069942225154,0.0887467265062056,0.0647853276546398,1.36985841885836,0.170731101813285,0.253473857008582,"EHMT1","79813","euchromatic histone lysine methyltransferase 1"
"ENSG00000187566",15.6984752563861,-0.627101044860608,0.457855997360321,-1.36964689438609,0.17079715354037,0.253546378815267,"NHLRC1","378884","NHL repeat containing E3 ubiquitin protein ligase 1"
"ENSG00000147592",101.95440923181,-0.245443201447486,0.17923158162849,-1.36941938032014,0.170868219624525,0.253626329018657,"LACTB2","51110","lactamase beta 2"
"ENSG00000130703",661.650667667457,0.105492542058651,0.0770537017671939,1.36907818364627,0.170974837011724,0.253759027983765,"OSBPL2","9885","oxysterol binding protein like 2"
"ENSG00000132000",40.8771332788445,-0.379500749425076,0.277227768190592,-1.3689131932995,0.17102641118445,0.253810013899549,"PODNL1","79883","podocan like 1"
"ENSG00000181350",10.545564304228,-0.789970502885426,0.577192215345568,-1.36864372367265,0.171110669485899,0.25390948921498,"LRRC75A","388341","leucine rich repeat containing 75A"
"ENSG00000153207",1189.70080844209,-0.0812500080117885,0.0594461943941567,-1.36678232879067,0.171693543307939,0.254748760824766,"AHCTF1","25909","AT-hook containing transcription factor 1"
"ENSG00000178917",22.5747239312862,0.515309406840493,0.377185720480226,1.36619542803585,0.171877632147736,0.254996229373196,"ZNF852","285346","zinc finger protein 852"
"ENSG00000153936",849.529785388964,0.093907307889057,0.068778055204036,1.3653673051742,0.17213763453907,0.255356261483323,"HS2ST1","9653","heparan sulfate 2-O-sulfotransferase 1"
"ENSG00000132330",23.9165192605567,0.499820255396306,0.366189738986647,1.36492152068339,0.172277717475631,0.255538345426314,"SCLY","51540","selenocysteine lyase"
"ENSG00000239900",951.669449386744,-0.0887434145301683,0.0650220502033792,-1.36482030715107,0.172309534605133,0.255559818960497,"ADSL","158","adenylosuccinate lyase"
"ENSG00000129682",3.10328859098525,1.47240287274756,1.07904242418867,1.36454586005241,0.172395830947481,0.255662080549806,"FGF13","2258","fibroblast growth factor 13"
"ENSG00000157216",935.833688343766,0.0937289398676327,0.0687008716495588,1.36430495883286,0.172471605860312,0.255748719908368,"SSBP3","23648","single stranded DNA binding protein 3"
"ENSG00000159915",9.81449390307971,-0.82170114530214,0.602831269572211,-1.36306987838445,0.172860488811443,0.25629958592586,"ZNF233","353355","zinc finger protein 233"
"ENSG00000173457",2424.97277434482,-0.0694528917482634,0.051010454766478,-1.36154229689215,0.17334237638266,0.256988224839316,"PPP1R14B","26472","protein phosphatase 1 regulatory inhibitor subunit 14B"
"ENSG00000100372",344.89567340312,0.135596620218253,0.0996018556415009,1.36138648567261,0.173391584625513,0.257035322290366,"SLC25A17","10478","solute carrier family 25 member 17"
"ENSG00000100916",154.411500222504,0.195605986242913,0.143701963350456,1.3611921624611,0.173452970340201,0.257100460311162,"BRMS1L","84312","BRMS1 like transcriptional repressor"
"ENSG00000115286",258.546977631372,-0.166292335088316,0.122182999888813,-1.36101041257492,0.173510398902536,0.257159720336441,"NDUFS7","374291","NADH:ubiquinone oxidoreductase core subunit S7"
"ENSG00000198780",3.7634450698917,1.31738285621324,0.968541185583418,1.36017226300985,0.173775417722235,0.257526606977406,"FAM169A","26049","family with sequence similarity 169 member A"
"ENSG00000182687",5.91926109645385,1.01387276268197,0.745595060316846,1.35981689880177,0.173887873406186,0.257667351524268,"GALR2","8811","galanin receptor 2"
"ENSG00000138944",128.659956575886,-0.213193562338172,0.156792730403742,-1.35971586048152,0.173919857099767,0.257688836225633,"SHISAL1","85352","shisa like 1"
"ENSG00000114735",225.407732482256,-0.169574255175519,0.124723307625563,-1.35960357694013,0.173955405624756,0.257715597918943,"HEMK1","51409","HemK methyltransferase family member 1"
"ENSG00000145741",4718.58003713711,-0.0608655269309066,0.0447926480301272,-1.3588285044003,0.174200938578833,0.258053415697541,"BTF3","689","basic transcription factor 3"
"ENSG00000147889",514.176570701796,0.119338916387235,0.0878326717685033,1.35870757412197,0.174239271056699,0.258084258978254,"CDKN2A","1029","cyclin dependent kinase inhibitor 2A"
"ENSG00000130560",506.619694055993,0.11707226895756,0.0862275307324535,1.35771334239887,0.174554661432251,0.25852543464863,"UBAC1","10422","UBA domain containing 1"
"ENSG00000138785",197.733259490312,-0.17707169095678,0.130585800205543,-1.35597967526384,0.175105634926773,0.259315398668687,"INTS12","57117","integrator complex subunit 12"
"ENSG00000088543",113.186463373325,-0.227205902249759,0.167570666446695,-1.35588111611428,0.175136996767792,0.259335784021272,"C3orf18","51161","chromosome 3 open reading frame 18"
"ENSG00000101938",16.4147468232958,-0.61618510603183,0.454627291316038,-1.35536321246382,0.175301864272995,0.259553835207495,"CHRDL1","91851","chordin like 1"
"ENSG00000089639",306.386912941509,-0.145169782372935,0.107118018211052,-1.35523215232484,0.175343603819551,0.259589556312661,"GMIP","51291","GEM interacting protein"
"ENSG00000178149",204.629538065723,-0.172615668263831,0.127377271106953,-1.3551528209369,0.175368872587699,0.259600888328396,"DALRD3","55152","DALR anticodon binding domain containing 3"
"ENSG00000155542",40.8400851857193,0.387523903296016,0.286333606289404,1.35340000189966,0.175927876853432,0.260402234515002,"SETD9","133383","SET domain containing 9"
"ENSG00000169981",137.121535754065,-0.206089964126503,0.15229802944179,-1.35320177734324,0.175991177624561,0.260469770619681,"ZNF35","7584","zinc finger protein 35"
"ENSG00000176340",969.384241787754,-0.0940154440207186,0.0694801685802833,-1.35312630843843,0.176015282229501,0.260479288030765,"COX8A","1351","cytochrome c oxidase subunit 8A"
"ENSG00000115423",1.19703201909421,2.4475820777769,1.80906421237482,1.35295478238657,0.17607007643507,0.260534215512054,"DNAH6","1768","dynein axonemal heavy chain 6"
"ENSG00000271605",2.18503256663078,-1.79831607970783,1.3312711540615,-1.35082629426879,0.176751083031567,0.261515657235141,"MILR1","284021","mast cell immunoglobulin like receptor 1"
"ENSG00000141854",7.65304425871625,-0.907283511793807,0.67174874712945,-1.35062925784507,0.17681422366339,0.261582817541762,"MISP3","113230","MISP family member 3"
"ENSG00000185386",266.784566789817,0.156033321877625,0.115531745413792,1.3505666457195,0.176834291335998,0.261586247687437,"MAPK11","5600","mitogen-activated protein kinase 11"
"ENSG00000213988",4.82090784956612,-1.09957431844662,0.814320843500324,-1.35029617284527,0.176920999493435,0.261688246741694,"ZNF90","7643","zinc finger protein 90"
"ENSG00000131591",156.479083393338,0.196592348537509,0.145610917236413,1.35012094057702,0.17697719233734,0.261745093895405,"C1orf159","54991","chromosome 1 open reading frame 159"
"ENSG00000092850",0.705796552255458,-3.02674483549716,2.24224980001368,-1.34986959770437,0.177057815264863,0.261838057532967,"TEKT2","27285","tektin 2"
"ENSG00000164309",7.48611303807272,-0.914229311044756,0.677521892304123,-1.34937235450154,0.177217395927196,0.26204775571135,"CMYA5","202333","cardiomyopathy associated 5"
"ENSG00000112996",353.472718252497,-0.139837916399179,0.103639301908216,-1.34927497411186,0.17724866083539,0.262067692956659,"MRPS30","10884","mitochondrial ribosomal protein S30"
"ENSG00000182446",2908.79567830287,-0.0635726687183522,0.0471516800719529,-1.34825882389219,0.177575150756872,0.26252408183918,"NPLOC4","55666","NPL4 homolog, ubiquitin recognition factor"
"ENSG00000186951",425.464748547094,0.140286304941436,0.104073133822549,1.34795888034497,0.177671608420468,0.262640337502593,"PPARA","5465","peroxisome proliferator activated receptor alpha"
"ENSG00000184719",25.5782916882112,-0.475343890185795,0.352690831641318,-1.34776367158082,0.177734405791517,0.262706817024909,"RNLS","55328","renalase, FAD dependent amine oxidase"
"ENSG00000014914",158.977287846981,0.197259872301941,0.14651561584422,1.34634025981008,0.178192807614054,0.263357962155628,"MTMR11","10903","myotubularin related protein 11"
"ENSG00000140479",2.50658567273207,1.73885669793955,1.29193518110077,1.34593184191949,0.178324498632737,0.263526166735113,"PCSK6","5046","proprotein convertase subtilisin/kexin type 6"
"ENSG00000129158",58.9289818790008,-0.336986778143319,0.250441652700804,-1.34557001404997,0.178441227570057,0.263672228988119,"SERGEF","26297","secretion regulating guanine nucleotide exchange factor"
"ENSG00000004866",323.720444381518,-0.143846548098728,0.106924727495848,-1.34530666074705,0.178526223466453,0.263771376586324,"ST7","7982","suppression of tumorigenicity 7"
"ENSG00000170191",220.289734433191,0.166374489863716,0.123742790230553,1.34451865481402,0.178780728155103,0.264120927380705,"NANP","140838","N-acetylneuraminic acid phosphatase"
"ENSG00000214517",1203.05622382922,0.0827036426509819,0.0615184155945435,1.3443721177097,0.178828085438012,0.264164410462606,"PPME1","51400","protein phosphatase methylesterase 1"
"ENSG00000197021",294.234388865458,-0.147833714138316,0.109975380764088,-1.3442437126491,0.178869590548575,0.264197310086308,"EOLA2","541578","endothelium and lymphocyte associated ASCH domain 2"
"ENSG00000168876",110.110202138907,0.229725170938344,0.170902013221026,1.34419230416696,0.17888620961808,0.264197310086308,"ANKRD49","54851","ankyrin repeat domain 49"
"ENSG00000151023",1.68494538958661,2.0859908878797,1.55219606100809,1.34389652201857,0.178981850862719,0.264312075953382,"ENKUR","219670","enkurin, TRPC channel interacting protein"
"ENSG00000198569",3.90290946762442,1.30955566813998,0.975307623660874,1.34271037811074,0.179365772908441,0.264852495854584,"SLC34A3","142680","solute carrier family 34 member 3"
"ENSG00000136754",896.102336281675,0.092986814609114,0.0692560135608404,1.34265329215674,0.179384265486937,0.264853266354085,"ABI1","10006","abl interactor 1"
"ENSG00000119844",207.110646245799,0.178939341973638,0.133300202555323,1.34237862016281,0.179473263294919,0.264958124255286,"AFTPH","54812","aftiphilin"
"ENSG00000160712",123.733718122775,-0.221940588729603,0.165348995822205,-1.3422554375126,0.179513186964073,0.264990519779298,"IL6R","3570","interleukin 6 receptor"
"ENSG00000206562",187.707594648371,0.179204996719941,0.133642312945368,1.34093007499203,0.179943156536985,0.265598622037265,"METTL6","131965","methyltransferase 6, tRNA N3-cytidine"
"ENSG00000213782",19.9070360844216,0.534608107003171,0.399176040077242,1.33927904816061,0.180479846895789,0.266363865867886,"DDX47","51202","DEAD-box helicase 47"
"ENSG00000114405",66.021807338037,-0.301004382974514,0.224760293390638,-1.33922401699024,0.180497756033558,0.266363865867886,"CEP15","57415","centrosomal protein 15"
"ENSG00000159761",3.68333866913548,1.28983561035333,0.963397804493047,1.33884009734905,0.180622734129578,0.266521611493965,"C16orf86","388284","chromosome 16 open reading frame 86"
"ENSG00000185053",12.0840616690843,0.715931970524053,0.535020468252331,1.33813940401697,0.180850997837995,0.266831715500688,"SGCZ","137868","sarcoglycan zeta"
"ENSG00000147231",20.313883927406,-0.529997661885357,0.396118272250688,-1.33797832368092,0.180903502980058,0.266882465157167,"RADX","55086","RPA1 related single stranded DNA binding protein, X-linked"
"ENSG00000115828",51.3323236036445,-0.332727445138386,0.248863654247198,-1.33698689808631,0.181226913577143,0.267332824772288,"QPCT","25797","glutaminyl-peptide cyclotransferase"
"ENSG00000131873",1591.4822780138,-0.0766451130348231,0.0573325641956114,-1.33685130100443,0.18127117972215,0.267371361763916,"CHSY1","22856","chondroitin sulfate synthase 1"
"ENSG00000117472",3.33289629899726,-1.33914489455221,1.00195452107658,-1.33653261338981,0.181375248011805,0.267498089182226,"TSPAN1","10103","tetraspanin 1"
"ENSG00000196470",98.6259366156277,0.239271816092825,0.179049517299013,1.33634437948939,0.181436737120318,0.267562000368146,"SIAH1","6477","siah E3 ubiquitin protein ligase 1"
"ENSG00000153495",3.81561618379937,-1.25886624748966,0.942300187448492,-1.33595033117668,0.181565508334684,0.267725108738027,"TEX29","121793","testis expressed 29"
"ENSG00000172476",14.6825343495742,0.62313324616101,0.466476336294873,1.33583034695914,0.181604731493654,0.267756155737643,"RAB40A","142684","RAB40A, member RAS oncogene family"
"ENSG00000168661",48.3566260949341,0.33988051396349,0.254581837542879,1.33505405273165,0.181858656085369,0.268103718454154,"ZNF30","90075","zinc finger protein 30"
"ENSG00000141452",284.589916209395,0.146241844821851,0.109592508111604,1.33441461776681,0.182068011992119,0.268385513176621,"RMC1","29919","regulator of MON1-CCZ1"
